unit_id,section_id,col_id,project_id,col_area,unit_name,strat_name_id,Mbr,Fm,Gp,SGp,t_age,b_age,max_thick,min_thick,outcrop,pbdb_collections,pbdb_occurrences
15339,4069,498,1,28567.506,"Williams Canyon Limestone",3874,"","Williams Canyon Limestone","","",343.5,345.5,20,0,"surface",0,0
11987,3221,435,1,26387.043,"Keokuk Limestone and Burlington Limestone",3660,"","Keokuk Limestone","","",343.5,351.5,45,0,"subsurface",0,0
4414,844,108,1,24896.395,"Keokuk Fm and Burlington Fm and Fern Glen Fm",1029,"","Keokuk","Augusta","",343.5,351.5,54,0,"subsurface",0,0
14934,3973,488,1,44986.121,"Espiritu Santo Fm",628,"","Espiritu Santo","Arroyo Penasco","",343.5,351.5,9,3,"",0,0
3930,778,101,1,18752.73,"Undifferentiated",,"","","","",343.5,351.5,16,0,"subsurface",0,0
12580,3350,444,1,9359.954,"New Providence Shale",4164,"","New Providence Shale","Borden","",343.5,358.9,24,6,"subsurface",0,0
172,55,11,1,3954.633,"Fort Payne Fm",685,"","Fort Payne","","",343.5,347.5,60,0,"surface",0,0
5515,1302,157,1,46089.656,"Boone Fm",221,"","Boone","","",343.5,357.05,121,94,"subsurface",8,36
5212,1227,148,1,23990.66,"Boone Gp",221,"","Boone","","",343.5,345.5,76,0,"both",0,0
16131,4256,487,1,27617.959,"Lodgepole Limestone",3686,"","Lodgepole Limestone","Madison","",343.5,358.9,244,61,"",16,102
5769,1346,166,1,18744.582,"Arkansas Novaculite",4820,"","Arkansas Novaculite","","",343.5,438.5,200,30,"",0,0
3367,687,89,1,19038.326,"Keokuk Fm",1029,"","Keokuk","Augusta","",343.5,345.5,32,26,"subsurface",0,0
11895,3209,433,1,27448.68,"Keokuk Limestone",3660,"","Keokuk Limestone","","",343.5,345.5,15,0,"both",1,2
1248,165,32,1,10739.39,"Pocono Gp",2615,"","","Pocono","",343.5,358.9,225,92,"subsurface",0,0
666,6353,811,1,1315.087,"Grainger Fm",779,"","Grainger","","",343.5,353.35,165,60,"",0,0
268,65,13,1,6650.055,"Fort Payne Fm",685,"","Fort Payne","","",343.5,351.5,61,0,"both",0,0
19116,5046,637,1,14905.803,"Hillsborough",5351,"","Hillsborough","","",343.5,351.5,610,0,"",0,0
775,108,22,1,26764.566,"Boone Gp",221,"","Boone","","",343.5,349.5,76,0,"both",4,5
9301,2344,337,1,43154.691,"Mission Canyon Fm",1308,"","Mission Canyon","Madison","",343.5,351.5,220,175,"both",1,47
3765,755,99,1,31959.861,"Keokuk Limestone",3660,"","Keokuk Limestone","","",343.5,345.5,0,0,"subsurface",0,0
15454,4102,501,1,22166.564,"Deseret Limestone",3556,"","Deseret Limestone","","",343.5,349.5,136,0,"both",0,0
653,6354,20,1,4162.582,"Fort Payne Fm",685,"","Fort Payne","","",343.5,349.5,50,0,"subsurface",0,0
1091,147,36,1,27287.484,"Kayak Shale",3203,"","Kayak Shale","Endicott","",343.5,345.5,0,0,"",0,0
4529,857,110,1,35317.102,"Keokuk Limestone",3660,"","Keokuk Limestone","","",343.5,346.1666,15,0,"surface",0,0
221,62,12,1,15407.188,"Fort Payne Fm",685,"","Fort Payne","","",343.5,351.5,61,0,"both",3,110
2093,329,58,1,29165.619,"Caballos Fm",276,"","Caballos","","",343.5,417.1,183,76,"both",0,0
14045,3722,467,1,17942.957,"Anchor Limestone Mbr of Monte Cristo",7405,"Anchor","Monte Cristo Limestone","","",343.5,348.8334,65,0,"surface",0,0
12803,3383,446,1,11712.055,"New Providence Shale",4164,"","New Providence Shale","Borden","",343.5,358.9,27,1,"both",9,940
13063,3448,450,1,14622.862,"Nada Mbr of Borden Fm",7136,"Nada","Borden","","",343.5,349.5,18,0,"both",4,40
7804,2028,301,1,12044.353,"Pocono Fm",1615,"","Pocono","","",343.5,353.35,350,0,"surface",14,76
12688,3364,445,1,14356.623,"New Providence Shale",4164,"","New Providence Shale","Borden","",343.5,358.9,19,8,"subsurface",0,0
140,47,9,1,17966.59,"Fort Payne Fm",685,"","Fort Payne","","",343.5,351.5,24,0,"both",0,0
4067,795,103,1,19300.615,"Keokuk Limestone and Burlington Limestone",3660,"","Keokuk Limestone","","",343.5,349.5,36,0,"subsurface",0,0
525,84,18,1,12817.529,"Nada Mbr of Borden Fm",7136,"Nada","Borden","","",343.5,348.5,10,0,"both",6,42
12147,3252,437,1,15421.678,"Edwardsville Fm",592,"","Edwardsville","Borden","",343.5,345.5,90,10,"",69,8140
101,36,7,1,3707.957,"Fort Payne Fm",685,"","Fort Payne","","",343.5,351.5,30,18,"both",0,0
2143,342,59,1,24602.332,"Caballos Novaculite",4966,"","Caballos Novaculite","","",343.5,443.8,200,65,"surface",1,14
12499,3337,443,1,12679.619,"Logan Fm",1156,"","Logan","","",343.5,349.5,37,0,"both",1,3
4182,810,105,1,31312.369,"Keokuk Limestone",3660,"","Keokuk Limestone","","",343.5,345.5,15,0,"surface",1,2
1619,207,45,1,10998.371,"Pocono Gp",2615,"","","Pocono","",343.5,353.35,174,102,"subsurface",0,0
1391,178,40,1,5425.713,"Pocono Gp",2615,"","","Pocono","",343.5,358.9,180,60,"both",2,4
665,6353,811,1,1315.087,"Fort Payne Fm",685,"","Fort Payne","","",343.5,349.5,5,0,"both",33,633
3428,692,90,1,28777.375,"Keokuk Fm",1029,"","Keokuk","Augusta","",343.5,345.5,45,30,"subsurface",0,0
3212,658,86,1,30143.756,"Keokuk Limestone and Burlington Limestone",3660,"","Keokuk Limestone","","",343.5,351.5,27,0,"subsurface",0,0
2989,582,80,1,21693.297,"Keokuk Fm and Burlington Fm",1029,"","Keokuk","Augusta","",343.5,349.5,24,0,"subsurface",0,0
125,40,8,1,4713.695,"Fort Payne Fm",685,"","Fort Payne","","",343.5,351.5,60,27,"both",0,0
15094,4012,493,1,30837.283,"Espiritu Santo Fm",628,"","Espiritu Santo","Arroyo Penasco","",343.5,358.9,25,0,"surface",0,0
15488,4111,502,1,20528.156,"Deseret Limestone",3556,"","Deseret Limestone","","",343.5,349.5,200,181,"surface",0,0
656,6354,20,1,4162.582,"Borden Fm",223,"","Borden","","",343.5,352.425,200,90,"subsurface",0,0
158,50,10,1,4813.064,"Fort Payne Fm",685,"","Fort Payne","","",343.5,351.5,60,0,"surface",1,12
34538,8638,1494,1,13944.851,"Greenberry Fm",9647,"","Greenberry","","",343.54,349.75,20,20,"",0,0
37478,9614,1633,1,37822.496,"Turner Valley Fm",6072,"","Turner Valley","Rundle","",344.0666,346.7,60,60,"",0,0
37437,9602,1632,1,10791.024,"Turner Valley Fm",6072,"","Turner Valley","Rundle","",344.0666,346.7,110,110,"",0,0
33879,8339,1466,1,16124.383,"unnamed",,"","","","",344.0666,348.7334,150,150,"",0,0
34587,8700,1497,1,5434.595,"Pekisko",5745,"","Pekisko","Rundle","",344.725,348.7334,80,80,"",0,0
5371,1272,155,1,60407.508,"Nasorak Fm",1396,"","Nasorak","Lisburne","",344.8334,346.1666,480,0,"surface",2,2
6426,1555,210,1,13025.524,"Unnamed",2530,"","","Lisburne","",344.8334,346.1666,100,0,"surface",0,0
12986,3432,448,1,11902.06,"Holtsclaw Siltstone Mbr of Borden Fm",7047,"Holtsclaw Siltstone","Borden","","",344.8334,347.1,43,0,"both",0,0
12985,3432,448,1,11902.06,"Floyds Knob Bed of Borden Fm",7827,"Muldraugh","Borden","","",344.8334,345.5,8,1,"both",0,0
12233,3265,438,1,14293.066,"Floyds Knob Limestone Mbr",2853,"Floyds Knob","Edwardsville","Borden","",344.8334,345.5,2,0,"both",0,0
11604,3121,432,1,42690.191,"Montrose Chert Mbr",2992,"Montrose Chert","Keokuk Limestone","","",344.8334,346.1666,9,0,"both",0,0
4531,857,110,1,35317.102,"Elsey Fm",603,"","Elsey","","",344.8334,348.8334,9,6,"surface",0,0
18928,4970,624,1,8712.61,"Horton",8002,"","","Horton","",344.86,365,274,0,"",6,7
19013,5009,630,1,9710.221,"Moncton",5592,"","Moncton","Horton","",344.86,347.54,800,30,"",0,0
19134,5052,638,1,8706.358,"Moncton",7999,"","","Moncton","",344.86,352.758,1829,91,"",0,0
19033,5016,631,1,37661.125,"Horton",8002,"","","Horton","",344.86,353.35,1219,30,"",60,81
18864,4943,620,1,20728.463,"Unnamed",,"","","","",344.86,347.54,0,0,"",0,0
21797,5942,629,1,7193.766,"Horton",8002,"","","Horton","",344.86,357.05,0,0,"",10,24
427,74,16,1,2824.982,"Fort Payne Fm",685,"","Fort Payne","","",345.1,353.35,91,0,"both",0,0
12148,3252,437,1,15421.678,"Floyds Knob Limestone Mbr",2853,"Floyds Knob","Edwardsville","Borden","",345.1,345.5,2,0,"both",0,0
428,74,16,1,2824.982,"Grainger Fm",779,"","Grainger","","",345.1,353.35,366,0,"both",0,0
2888,525,78,1,28375.143,"Gilmore City Fm",749,"","Gilmore City","","",345.5,353.35,50,20,"subsurface",0,0
9110,2307,333,1,18458.613,"Mission Canyon Fm",1308,"","Mission Canyon","Madison","",345.5,351.5,213,105,"subsurface",0,0
15594,4138,505,1,16005.45,"Lodgepole Mbr",3686,"","Lodgepole Limestone","Madison","",345.5,358.9,244,61,"",0,0
18893,4959,622,1,27912.52,"Strathlorne-Ainslie",8006,"","Strathlorne-Ainslie","Horton","",345.5,352.758,823,0,"",1,1
14195,3767,471,1,14877.405,"Joana Limestone",3651,"","Joana Limestone","","",345.5,349.5,100,0,"surface",0,0
15340,4069,498,1,28567.506,"Leadville Limestone",3674,"","Leadville Limestone","","",345.5,353.35,60,0,"both",0,0
725,100,21,1,2435.601,"Price Fm",1650,"","Price","","",345.5,353.9666,76,61,"surface",0,0
13716,3636,461,1,26235.342,"Grossman Fm",806,"","Grossman","","",345.5,372.2,700,0,"",0,0
15268,4050,497,1,36189.281,"Osage Gp",2602,"","","Osage","",345.5,351.5,30,0,"subsurface",0,0
2802,514,77,1,26870.678,"Gilmore City Fm",749,"","Gilmore City","","",345.5,353.35,25,0,"subsurface",0,0
14763,3918,482,1,6278.147,"Gardison Limestone",3597,"","Gardison Limestone","","",345.5,349.5,170,0,"surface",0,0
5213,1227,148,1,23990.66,"St Joe Gp",2654,"","","St Joe","",345.5,357.05,65,0,"both",1,17
5297,1245,151,1,19714.115,"Kayak Shale",3203,"","Kayak Shale","Endicott","",345.5,353.35,350,250,"surface",0,0
12149,3252,437,1,15421.678,"Carwood Fm",327,"","Carwood","Borden","",345.5,348.5,40,30,"",0,0
3368,687,89,1,19038.326,"Burlington Limestone",3507,"","Burlington Limestone","","",345.5,351.5,35,20,"subsurface",0,0
13621,3601,458,1,24012.732,"Unnamed",,"","","","",345.5,353.35,0,0,"",0,0
11896,3209,433,1,27448.68,"Montrose Chert Mbr",2992,"Montrose Chert","Keokuk Limestone","","",345.5,347.5,9,0,"both",0,0
7200,1865,273,1,32917.238,"Kekiktuk Conglomerate",4519,"","Kekiktuk Conglomerate","Endicott","",345.5,349.5,20,5,"surface",0,0
8981,2264,331,1,27302.18,"Lodgepole Limestone",3686,"","Lodgepole Limestone","Madison","",345.5,353.35,300,150,"surface",0,0
3719,735,96,1,16862.484,"Kayak Shale and Itkilyariak Fm",3203,"","Kayak Shale","Endicott","",345.5,348.5,0,0,"subsurface",0,0
1680,215,46,1,9995.404,"Pocono Gp",2615,"","","Pocono","",345.5,349.5,185,0,"both",0,0
3716,733,95,1,9473.32,"Kekiktuk Conglomerate",4519,"","Kekiktuk Conglomerate","Endicott","",345.5,351.5,23,0,"subsurface",0,0
3766,755,99,1,31959.861,"Burlington Limestone",3507,"","Burlington Limestone","","",345.5,349.5,0,0,"subsurface",0,0
2780,507,76,1,28648.262,"Gilmore City Fm",749,"","Gilmore City","","",345.5,352.7334,46,0,"subsurface",0,0
807,110,23,1,5536.003,"Price Fm",1650,"","Price","","",345.5,353.35,213,80,"surface",0,0
14170,3760,470,1,15269.782,"Lodgepole Limestone",3686,"","Lodgepole Limestone","Madison","",345.5,357.05,130,0,"surface",0,0
14943,3978,489,1,35096.52,"Leadville Limestone",3674,"","Leadville Limestone","","",345.5,353.35,60,0,"subsurface",0,0
14402,3824,475,1,8516.035,"Joana Limestone",3651,"","Joana Limestone","","",345.5,349.5,100,0,"surface",1,6
5849,1372,170,1,19926.004,"Arkansas Novaculite",4820,"","Arkansas Novaculite","","",345.5,419.2,256,0,"subsurface",0,0
13813,3665,463,1,34258.02,"Kincaid Spring Fm",1043,"","Kincaid Spring","","",345.5,349.5,160,0,"surface",0,0
14516,3849,477,1,11327.024,"Lodgepole Limestone",3686,"","Lodgepole Limestone","Madison","",345.5,353.35,275,0,"surface",8,75
7175,1856,271,1,9064.496,"Kayak Shale",3203,"","Kayak Shale","Endicott","",345.5,349.5,320,0,"surface",0,0
724,100,21,1,2435.601,"Grainger Fm",779,"","Grainger","","",345.5,353.9666,98,0,"surface",0,0
2257,378,64,1,22085.896,"Lake Valley Fm",1085,"","Lake Valley","","",345.5,357.05,122,0,"both",7,36
14661,3892,480,1,9958.715,"Gardison Limestone",3597,"","Gardison Limestone","","",345.5,349.3,150,0,"surface",0,0
4157,805,104,1,42828.883,"Burlington Limestone",3507,"","Burlington Limestone","","",345.5,349.5,50,0,"surface",0,0
4183,810,105,1,31312.369,"Burlington Limestone",3507,"","Burlington Limestone","","",345.5,348.5,30,23,"surface",0,0
8944,2255,330,1,18357.867,"Allan Mountain Limestone",3469,"","Allan Mountain Limestone","Madison","",345.5,353.35,175,95,"surface",1,8
8868,2238,329,1,13493.494,"Allan Mountain Limestone",3469,"","Allan Mountain Limestone","Madison","",345.5,353.35,200,0,"surface",0,0
12234,3265,438,1,14293.066,"Carwood Fm",327,"","Carwood","Borden","",345.5,348.5,39,32,"",1,92
3429,692,90,1,28777.375,"Burlington Limestone",3507,"","Burlington Limestone","","",345.5,351.5,45,25,"subsurface",0,0
18804,4913,616,1,33054.289,"Anguille",4807,"","Anguille","","",345.5,353.35,2438,0,"",1,7
1821,6330,50,1,18314.1,"Keating Fm of Escabrosa Gp",7332,"","Keating","Escabrosa","",345.5,353.35,192,0,"both",0,0
14675,3897,481,1,7023.558,"Gardison Limestone",3597,"","Gardison Limestone","","",345.5,351.5,150,0,"surface",0,0
15087,4009,492,1,37855.398,"Spergen Limestone of Meramec Gp",7398,"","Spergen Limestone","","",345.5,351.5,40,0,"subsurface",0,0
14861,3949,485,1,10870.925,"Lodgepole Limestone",3686,"","Lodgepole Limestone","Madison","",345.5,353.35,80,0,"surface",0,0
5637,1320,161,1,19960.01,"Chappel Limestone",3524,"","Chappel Limestone","","",345.5,351.5,91,0,"",0,0
3485,703,91,1,16719.768,"Burlington Limestone",3507,"","Burlington Limestone","","",345.5,351.5,45,30,"surface",1,2
1404,179,41,1,5738.12,"Pocono Fm",1615,"","Pocono","","",345.5,358.9,150,100,"surface",0,0
911,123,24,1,18076.32,"St Joe Gp",2654,"","","St Joe","",345.5,357.6666,65,0,"both",0,0
9067,2294,332,1,29450.566,"Lodgepole Limestone",3686,"","Lodgepole Limestone","Madison","",345.5,353.35,305,170,"surface",8,69
10702,2814,274,1,20481.164,"Kayak Shale of Endicott Gp",3203,"","Kayak Shale","Endicott","",345.5,357.05,300,0,"surface",0,0
10763,2840,396,1,29079.834,"Ford Lake Shale",4087,"","Ford Lake Shale","","",345.5,353.35,600,0,"surface",0,0
3117,628,83,1,21391.213,"Burlington Limestone",3507,"","Burlington Limestone","","",345.5,351.5,30,0,"both",0,0
11897,3209,433,1,27448.68,"Burlington Limestone",3507,"","Burlington Limestone","","",345.5,350.1666,45,0,"both",1,232
1283,171,39,1,8320.473,"Pocono Gp",2615,"","","Pocono","",345.5,358.9,150,15,"subsurface",0,0
4505,850,109,1,36881.723,"Burlington Limestone",3507,"","Burlington Limestone","","",345.5,351.5,36,0,"surface",26,46
3753,746,98,1,14144.503,"Ketituk Conglomerate",4520,"","Ketituk Conglomerate","","",345.5,353.35,0,0,"surface",0,0
6451,1563,213,1,13119.13,"Kayak Shale",3203,"","Kayak Shale","Endicott","",345.5,349.5,145,0,"surface",0,0
5689,1332,163,1,20869.578,"Chappel Limestone",3524,"","Chappel Limestone","","",345.5,351.5,13,0,"",17,255
6427,1555,210,1,13025.524,"Utukok Fm",2184,"","Utukok","Lisburne","",346.1666,351.5,50,0,"surface",0,0
4530,857,110,1,35317.102,"Burlington Limestone",3507,"","Burlington Limestone","","",346.1666,351.5,30,0,"surface",0,0
721,100,21,1,2435.601,"Fort Payne Fm",685,"","Fort Payne","","",346.1666,349.5,6,0,"surface",0,0
11605,3121,432,1,42690.191,"Burlington Limestone",3507,"","Burlington Limestone","","",346.1666,349.5,45,15,"both",0,0
5373,1272,155,1,60407.508,"Utukok Fm",2184,"","Utukok","Lisburne","",346.1666,353.35,1000,108,"surface",2,4
1065,139,28,1,3176.828,"Price Fm",1650,"","Price","","",346.5,360.425,182,0,"surface",0,0
37171,9537,1624,1,37445.918,"Rundle Gp",8205,"","","Rundle","",346.7,349.75,720,720,"",0,0
37312,9564,1627,1,78237.617,"Shunda Fm",5912,"","Shunda","Rundle","",346.7,348.7334,80,80,"",0,0
37477,9614,1633,1,37822.496,"Shunda Fm",5912,"","Shunda","Rundle","",346.7,348.7334,100,100,"",0,0
37016,9492,1620,1,80513.742,"Shunda Fm",5912,"","Shunda","Rundle","",346.7,348.7334,70,70,"",0,0
37244,9555,1626,1,23715.732,"Livingstone Fm",5494,"","Livingstone","Rundle","",346.7,349.75,100,100,"",0,0
37436,9602,1632,1,10791.024,"Shunda Fm",5912,"","Shunda","Rundle","",346.7,348.7334,70,70,"",0,0
37827,9730,1642,1,7393.466,"Shunda Fm",5912,"","Shunda","Rundle","",346.7,348.7334,50,50,"",0,0
37880,9740,1643,1,33847.977,"Shunda Fm",5912,"","Shunda","Rundle","",346.7,348.7334,80,80,"",0,0
36604,9368,1610,1,28790.844,"Mission Canyon Fm",1308,"","Mission Canyon","Madison","",346.7,349.75,90,90,"",0,0
12987,3432,448,1,11902.06,"Nancy Mbr of Borden Fm",7138,"Nancy","Borden","","",347.1,348.3,61,0,"both",0,0
173,55,11,1,3954.633,"Lavender Shale Mbr of Fort Payne Chert",7443,"Lavender Shale","Fort Payne Chert","","",347.5,351.5,80,0,"surface",0,0
12091,3237,436,1,11759.33,"New Providence Shale",4164,"","New Providence Shale","Borden","",347.5,349.1,45,10,"subsurface",0,0
13059,3448,450,1,14622.862,"New Providence Shale Mbr of Borden Fm",7140,"New Providence Shale","Borden","","",347.5,358.9,27,0,"both",0,0
18866,4943,620,1,20728.463,"Horton",8002,"","","Horton","",347.54,358.9,0,0,"",5,16
19014,5009,630,1,9710.221,"Moncton",5592,"","Moncton","Horton","",347.54,352.758,800,30,"",0,0
37775,9708,1641,1,5091.947,"Rundle Gp",8205,"","","Rundle","",347.92,349.14,150,150,"",1,5
37243,9555,1626,1,23715.732,"Shunda Fm",5912,"","Shunda","Rundle","",348.225,349.75,170,170,"",0,0
12988,3432,448,1,11902.06,"Kenwood Siltstone Mbr of Borden Fm",7060,"Kenwood Siltstone","Borden","","",348.3,349.9,34,0,"both",0,0
583,89,19,1,8705.258,"Nada Mbr of Borden Fm",7136,"Nada","Borden","","",348.3,349.1,15,0,"both",0,0
4184,810,105,1,31312.369,"Fern Glen Fm",649,"","Fern Glen","","",348.5,351.5,14,6,"surface",2,7
12235,3265,438,1,14293.066,"Locust Point Fm",1153,"","Locust Point","Borden","",348.5,349.5,60,40,"both",1,19
526,84,18,1,12817.529,"Cowbell Mbr of Borden Fm",6986,"Cowbell","Borden","","",348.5,349.5,110,55,"both",0,0
12150,3252,437,1,15421.678,"Locust Point Fm",1153,"","Locust Point","Borden","",348.5,349.5,45,35,"both",0,0
3720,735,96,1,16862.484,"Kekiktuk Conglomerate",4519,"","Kekiktuk Conglomerate","Endicott","",348.5,351.5,180,0,"subsurface",0,0
37826,9730,1642,1,7393.466,"Pekisko Fm",5745,"","Pekisko","Rundle","",348.7334,350.7666,80,80,"",0,0
37879,9740,1643,1,33847.977,"Pekisko Fm",5745,"","Pekisko","Rundle","",348.7334,350.7666,70,70,"",0,0
33878,8339,1466,1,16124.383,"unnamed",,"","","","",348.7334,350.7666,300,300,"",0,0
37311,9564,1627,1,78237.617,"Perdrix Fm",5753,"","Perdrix","Fairholme","",348.7334,350.7666,50,50,"",0,0
37476,9614,1633,1,37822.496,"Pekisko Fm",5745,"","Pekisko","Rundle","",348.7334,350.7666,30,30,"",0,0
37015,9492,1620,1,80513.742,"Pekisko Fm",5745,"","Pekisko","Rundle","",348.7334,350.7666,20,20,"",0,0
37435,9602,1632,1,10791.024,"Pekisko Fm",5745,"","Pekisko","Rundle","",348.7334,350.7666,30,30,"",0,0
34588,8700,1497,1,5434.595,"Shunda",5912,"","Shunda","Rundle","",348.7334,350.7666,50,50,"",0,0
34145,8457,1477,1,28297.518,"Earn",8079,"","","Earn","",348.7334,354.8334,300,300,"",0,0
11425,3080,430,1,26098.557,"Marshall Sandstone",3351,"","Marshall Sandstone","","",348.8334,350.1666,80,50,"",0,0
11492,3094,431,1,25142.66,"Marshall Sandstone",3351,"","Marshall Sandstone","","",348.8334,350.1666,60,0,"",1,1
14046,3722,467,1,17942.957,"Dawn Limestone Mbr of Monte Cristo Fm",6998,"Dawn","Monte Cristo Limestone","","",348.8334,350.1666,60,0,"surface",0,0
11385,3068,429,1,33887.039,"Marshall Sandstone",3351,"","Marshall Sandstone","","",348.8334,350.1666,90,0,"subsurface",0,0
4506,850,109,1,36881.723,"Reeds Spring Fm",1715,"","Reeds Spring","","",348.8334,350.1666,5,2,"surface",0,0
4532,857,110,1,35317.102,"Reeds Spring Fm",1715,"","Reeds Spring","","",348.8334,350.1666,27,6,"surface",1,1
14549,3859,478,1,6611.678,"Gardison Limestone",3597,"","Gardison Limestone","","",348.8334,350.1666,160,0,"surface",0,0
12297,3283,439,1,25961.018,"New Providence Shale",4164,"","New Providence Shale","Borden","",348.8334,350.1666,18,0,"both",0,0
22623,6302,211,1,9780.193,"Utukok Fm",2184,"","Utukok","Lisburne","",348.8334,350.1666,50,0,"surface",0,0
13064,3448,450,1,14622.862,"Cowbell Mbr of Borden Fm",6986,"Cowbell","Borden","","",348.9,349.5,98,0,"both",0,0
586,89,19,1,8705.258,"Cowbell Mbr of Borden Fm",6986,"Cowbell","Borden","","",349.1,349.5,65,0,"both",0,0
12092,3237,436,1,11759.33,"Rockford Limestone",3787,"","Rockford Limestone","","",349.1,353.35,6,0,"subsurface",0,0
37774,9708,1641,1,5091.947,"Pekisko Fm",5745,"","Pekisko","Rundle","",349.14,350.36,50,50,"",0,0
11898,3209,433,1,27448.68,"Fern Glen Fm",649,"","Fern Glen","","",349.26,349.42,24,0,"both",0,0
11899,3209,433,1,27448.68,"Meppen Limestone",3710,"","Meppen Limestone","Mammoth Cave","",349.42,351.5,6,0,"both",0,0
9834,2481,347,1,27250.605,"Lodgepole Fm",3686,"","Lodgepole Limestone","Madison","",349.5,357.05,165,65,"subsurface",0,0
7961,2045,302,1,9633.172,"Beckville Mbr of Pocono Fm",6923,"Beckville","Pocono","","",349.5,353.35,111,69,"",4,15
13065,3448,450,1,14622.862,"Nancy Mbr of Borden Fm",7138,"Nancy","Borden","","",349.5,353.35,83,20,"both",0,0
13814,3665,463,1,34258.02,"Davis Spring Fm",496,"","Davis Spring","","",349.5,357.05,125,0,"surface",6,11
7558,2004,296,1,5979.281,"Pocono Fm",1615,"","Pocono","","",349.5,358.9,8,0,"both",0,0
7176,1856,271,1,9064.496,"Kanayut Conglomerate",4518,"","Kanayut Conglomerate","Endicott","",349.5,360.425,3000,0,"surface",0,0
12581,3350,444,1,9359.954,"Rockford Limestone",3787,"","Rockford Limestone","","",349.5,357.05,3,0,"subsurface",0,0
5264,1239,150,1,13834.169,"Kekiktuk Conglomerate",4519,"","Kekiktuk Conglomerate","Endicott","",349.5,357.05,600,100,"subsurface",0,0
958,129,27,1,2773.593,"Price Fm",1650,"","Price","","",349.5,360.425,180,0,"surface",0,0
13900,3694,464,1,27369.797,"Tin Mountain Limestone",3843,"","Tin Mountain Limestone","","",349.5,358.9,150,100,"surface",0,0
527,84,18,1,12817.529,"Nancy Mbr of Borden Fm",7138,"Nancy","Borden","","",349.5,350.5,65,20,"both",6,32
14538,3858,478,1,6611.678,"Fitchville Fm",658,"","Fitchville","","",349.5,358.9,100,0,"surface",1,10
13927,3698,465,1,22986.613,"Joana Limestone",3651,"","Joana Limestone","","",349.5,358.9,150,30,"surface",3,30
10720,2818,393,1,136570.234,"Limestone in Western Seward Peninsula",,"","","","",349.5,396.875,0,0,"",0,0
9883,2497,348,1,42115.59,"Lodgepole Fm",3686,"","Lodgepole Limestone","Madison","",349.5,357.05,100,0,"subsurface",0,0
776,108,22,1,26764.566,"St Joe Gp",2654,"","","St Joe","",349.5,357.05,65,0,"both",1,40
13646,3607,459,1,25531.477,"Tin Mountain Limestone",3843,"","Tin Mountain Limestone","","",349.5,353.35,110,0,"surface",0,0
15918,4204,512,1,35648.656,"Englewood Fm",614,"","Englewood","","",349.5,358.9,18,7,"surface",0,0
15455,4102,501,1,22166.564,"Madison Limestone",3694,"","Madison Limestone","","",349.5,358.9,53,0,"both",0,0
654,6354,20,1,4162.582,"New Providence Shale",4164,"","New Providence Shale","Borden","",349.5,355.644,10,0,"subsurface",0,0
13267,3473,440,1,18821.504,"Coldwater Shale",4070,"","Coldwater Shale","","",349.5,357.05,150,0,"both",0,0
2235,368,63,1,6604.956,"Lake Valley Fm",1085,"","Lake Valley","","",349.5,358.9,19,0,"surface",0,0
12804,3383,446,1,11712.055,"Rockford Limestone",3787,"","Rockford Limestone","","",349.5,353.35,2,0,"subsurface",1,100
3671,723,94,1,17893.213,"Kayak Shale and Itkilyariak Fm",3203,"","Kayak Shale","Endicott","",349.5,353.35,300,0,"subsurface",0,0
13681,3628,460,1,17563.146,"Copper Basin Fm",457,"","Copper Basin","","",349.5,353.35,3000,0,"",0,0
6443,1560,212,1,13451.437,"Kanayut Conglomerate",4518,"","Kanayut Conglomerate","Endicott","",349.5,360.425,700,0,"surface",0,0
14003,3715,466,1,18636.381,"Joana Limestone",3651,"","Joana Limestone","","",349.5,357.05,200,40,"surface",1,7
850,116,25,1,2889.726,"Price Fm",1650,"","Price","","",349.5,353.35,244,70,"surface",2,56
18963,4984,626,1,9598.241,"Unnamed",,"","","","",349.5,351.5,0,0,"",0,0
7627,2008,297,1,4416.283,"Purslane Sandstone",3393,"","Purslane Sandstone","Pocono","",349.5,351.5,42,0,"surface",2,8
7805,2028,301,1,12044.353,"Rockwell Fm",1759,"","Rockwell","Pocono","",349.5,360.425,100,0,"surface",0,0
22761,6363,814,1,8749.338,"Price",1650,"","Price","","",349.5,360.9333,460,0,"both",0,0
13770,3655,462,1,33541.77,"Chainman Shale",4062,"","Chainman Shale","","",349.5,353.35,750,500,"surface",2,4
12689,3364,445,1,14356.623,"Rockford Limestone",3787,"","Rockford Limestone","","",349.5,353.35,5,0,"subsurface",0,0
12151,3252,437,1,15421.678,"New Providence Shale",4164,"","New Providence Shale","Borden","",349.5,350.5,90,10,"both",0,0
4068,795,103,1,19300.615,"Gilmore City Fm",749,"","Gilmore City","","",349.5,352.7334,8,0,"subsurface",0,0
1462,182,42,1,2720.528,"Price Fm",1650,"","Price","","",349.5,358.9,213,0,"surface",5,15
7520,1987,290,1,27239.727,"Coffee Creek Fm",425,"","Coffee Creek","","",349.5,353.35,300,0,"surface",0,0
1168,157,38,1,2426.784,"Price Fm",1650,"","Price","","",349.5,360.9333,460,0,"both",17,164
587,89,19,1,8705.258,"Nancy Mbr of Borden Fm",7138,"Nancy","Borden","","",349.5,353.35,120,30,"both",0,0
12500,3337,443,1,12679.619,"Cuyahoga Fm",485,"","Cuyahoga","","",349.5,353.35,68,0,"",0,0
